estimator,half_CI
1.9206,0.00465068
1.92052,0.00459256
1.92054,0.00457278
1.92053,0.00458841
1.92038,0.00452895
1.92016,0.00452099
1.92004,0.00450654
1.9201,0.00442032
1.92021,0.00438464
1.92007,0.004407
1.92003,0.00438784
1.92022,0.00440427
1.92036,0.00442683
1.92032,0.00441289
1.92039,0.00445592
1.92003,0.00449214
1.92005,0.0044699
1.92028,0.00450145
1.92058,0.00458535
1.92063,0.00459096
1.92088,0.00456631
1.92081,0.00463641
1.921,0.00463947
1.92107,0.0046597
1.9211,0.00465459
1.92108,0.00459274
1.9211,0.00455317
1.921,0.00457013
1.92111,0.00449725
1.92113,0.00449096
1.92129,0.00454497
1.92177,0.00450788
1.92206,0.0045418
1.92206,0.00454637
1.9222,0.00453033
1.9223,0.00449075
1.92212,0.00448617
1.92207,0.00449473
1.92209,0.00449588
1.92209,0.00452892
1.92227,0.00448631
1.92227,0.00449672
1.92204,0.00449132
1.92218,0.00444312
1.92238,0.00445478
1.9223,0.00457172
1.92248,0.0045977
1.92257,0.00458586
1.9225,0.00464676
1.92265,0.00462059
1.92284,0.00463666
1.92257,0.0046548
1.92255,0.00465705
1.92245,0.00467454
1.92228,0.00466356
1.9222,0.00461822
1.92208,0.00463445
1.92192,0.00464165
1.922,0.00466161
1.92198,0.00469912
1.92177,0.00471351
1.92179,0.00467513
1.92156,0.00464174
1.9213,0.00462781
1.92123,0.00459468
1.9212,0.00460401
1.92113,0.00461113
1.92121,0.00459048
1.92131,0.00458778
1.92096,0.00459709
1.921,0.00458815
1.92101,0.00459752
1.92115,0.00464497
1.92151,0.00468899
1.92167,0.00475345
1.92168,0.00482706
1.92172,0.00483479
1.92167,0.00486069
1.9217,0.00490001
1.92203,0.00490915
1.9221,0.0049337
1.92208,0.00495379
1.92213,0.00491768
1.92218,0.0048627
1.92223,0.00484109
1.9225,0.00479945
1.92245,0.00480469
1.9228,0.00481489
1.92287,0.00481368
1.92291,0.00481077
1.92312,0.00478381
1.92295,0.00474935
1.92257,0.00469029
1.92236,0.0047254
1.92217,0.00472204
1.92219,0.00471749
1.92214,0.00471738
1.92213,0.00464736
1.9222,0.00464713
1.92202,0.00463273
1.92209,0.00466309
1.92225,0.00468119
1.92234,0.00472142
1.92222,0.00470822
1.92214,0.00470832
1.92206,0.00474201
1.92199,0.00475427
1.92193,0.00476461
1.92204,0.00484112
1.92215,0.00488134
1.92234,0.00490384
1.92238,0.00497421
1.92241,0.00494071
1.92228,0.00491913
1.92238,0.00493423
1.92254,0.00491235
1.92251,0.00487332
1.9222,0.0048663
1.92198,0.00483621
1.92192,0.00478998
1.92161,0.00476765
1.92159,0.00470642
1.9215,0.00471411
1.9215,0.0046886
1.92137,0.00466292
1.92147,0.00461878
1.92156,0.00459088
1.92142,0.00456697
1.92148,0.00457428
1.92137,0.00461891
1.9211,0.0046243
1.92112,0.00459632
1.92102,0.00456587
1.9211,0.00454219
1.92104,0.0045463
1.92098,0.00465143
1.92107,0.00470734
1.92116,0.00475314
1.92096,0.00478622
1.92115,0.00481542
1.92122,0.00480786
1.921,0.00475668
1.92088,0.00470078
1.92087,0.00467185
1.92088,0.00463787
1.92087,0.00456617
1.92079,0.0045156
1.92053,0.00448963
1.92034,0.00445461
1.92012,0.00449036
